ProtID	Resistance_Type	Resistance_Class	Identity	Antibiotic_Resistance	Description
ZP_03986045	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
P0A0C1	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
P0A0C2	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
Q7ATH7	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
Q7ATH9	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
Q52S23	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
AAA88548	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
BAB39488	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
BAC67573	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
CAD60203	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
CAD60199	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
CAL22895	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
BAG12278	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
YP_002559372	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
BAH18719	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
CAD60196	Aac6Ie	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
CAA39038	Aac6If	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
AAA21889	Aac6Ig	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
ZP_03822933	Aac6Ig	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
AAA87229	Aac6Ig	aac	80	isepamicin,netilmicin,tobramycin,amikacin,sisomicin,dibekacin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
AAA25688	Aac6IIa	aac	90	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
AAM92464	Aac6IIa	aac	90	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
ABB71441	Aac6IIa	aac	90	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
ABB92630	Aac6IIa	aac	90	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
ABD58909	Aac6IIa	aac	90	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
ABD64145	Aac6IIa	aac	90	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
ABI63578	Aac6IIa	aac	90	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
CAL30104	Aac6IIa	aac	90	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
ABL09104	Aac6IIa	aac	90	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
ABL95928	Aac6IIa	aac	90	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
AAA25680	Aac6IIb	aac	80	netilmicin,tobramycin,sisomicin,dibekacin,gentamicin	Aminoglycoside N-acetyltransferase, which modifies aminoglycosides by acetylation. 
Q07448	aad9	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
NP_370577	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
NP_373289	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
NP_899171	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
YP_039523	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
YP_190051	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
YP_001245428	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
YP_001315193	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
YP_001440642	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
ZP_03562772	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
ZP_03564583	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
P0A0D0	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
P0A0D1	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
P0A0D2	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
CAA26963	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAA82204	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAC57473	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
AAX54909	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
AAX54910	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
AAX54911	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
CAH17568	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAE06288	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAF76935	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
CAQ43013	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
ACM17506	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAH66413	aad9Ib	ant	80	streptomycin,spectomycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
NP_370559	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
NP_373273	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
NP_863621	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
YP_039510	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
YP_001440625	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
ZP_03563325	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
ZP_03565073	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
YP_002790916	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
AAF85647	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAA82229	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAB56197	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAF76918	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
CAQ06465	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
CAA33715	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
NP_040433	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
NP_858122	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
P05057	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
AAA88361	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAC00986	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
P05058	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
AAA92254	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAA06245	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
BAC98411	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
ACC96132	AadD	ant	80	tobramycin,kanamycin	Aminoglycoside O-nucleotidylyltransferase, which modifies aminoglycosides by adenylylation. 
ZP_02802166	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_02772883	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03003143	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_02803963	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_02779575	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_02793425	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_02785389	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_02811321	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_02823034	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03029294	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03045275	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03048614	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03069517	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03248287	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03256643	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03263421	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
YP_002269113	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03441301	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
NP_286204	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
NP_308543	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
NP_414996	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
AP_001112	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
YP_001461648	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
YP_001457307	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
YP_001726103	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
YP_001729368	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03061567	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_03081408	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
YP_002291763	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
YP_002385942	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
YP_002925546	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
ZP_04651080	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
P0AE07	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
P0AE06	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
AAA23410	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
AAA67134	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
AAC73565	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
BAB33939	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
BAE76242	AcrA	Acr	80	aminoglycoside,glycylcycline,macrolide,beta_lactam,acriflavin	Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump.
